index,x_offset,y_offset,x_advance,y_advance,codepoint
561,-4,0,0,0,63131
418,0,0,12,0,63130
480,-12,0,0,0,63129
437,0,0,10,0,63128
546,-5,0,0,0,63127
541,0,0,0,0,63126
417,0,0,14,0,63125
772,0,0,6,0,63124
273,0,0,11,0,63123
121,0,0,11,0,63122
490,-12,0,0,0,63121
540,-2,0,0,0,63120
580,-6,0,0,0,63119
535,-4,0,0,0,63118
392,0,0,17,0,63117
487,0,0,0,0,63116
237,0,0,16,0,63115
545,-4,0,0,0,63114
475,0,0,0,0,63113
36,0,0,11,0,63112
401,0,0,13,0,63111
224,0,0,9,0,63110
439,0,0,11,0,63109
395,0,0,12,0,63108
330,0,0,12,0,63107
411,0,0,15,0,63106
791,-1,0,9,0,63105
208,0,0,8,0,63104
497,0,0,10,0,63103
586,-6,0,0,0,63102
406,0,0,13,0,63101
492,-5,0,0,0,63100
271,0,0,13,0,63099
775,0,0,7,0,63098
486,-12,0,0,0,63097
473,-1,0,0,0,63096
459,0,0,16,0,63095
488,-5,0,0,0,63094
547,-3,0,0,0,63093
475,-4,0,0,0,63092
490,-9,0,0,0,63091
485,-12,0,0,0,63090
486,-5,0,0,0,63089
255,0,0,20,0,63088
473,-6,0,0,0,63087
361,0,0,11,0,63086
117,0,0,11,0,63085
497,0,0,11,0,63084
152,0,0,14,0,63083
430,0,0,15,0,63082
402,0,0,16,0,63081
417,0,0,13,0,63080
299,0,0,12,0,63079
209,0,0,12,0,63078
402,0,0,15,0,63077
489,-7,0,0,0,63076
528,-5,0,0,0,63075
396,0,0,13,0,63074
413,0,0,13,0,63073
488,-4,0,0,0,63072
397,0,0,16,0,63071
279,0,0,11,0,63070
477,-7,0,0,0,63069
73,0,0,0,0,63068
416,0,0,16,0,63067
586,-1,0,0,0,63066
465,0,0,15,0,63065
487,-5,0,0,0,63064
556,-4,0,0,0,63063
149,0,0,25,0,63062
381,0,0,14,0,63061
348,0,0,10,0,63060
482,-5,0,0,0,63059
403,0,0,10,0,63058
377,0,0,12,0,63057
388,0,0,16,0,63056
544,0,0,0,0,63055
150,0,0,20,0,63054
547,2,-3,0,0,63053
474,-4,0,0,0,63052
360,0,0,8,0,63051
480,-4,0,0,0,63050
501,0,0,6,0,63049
487,-11,0,0,0,63048
480,-3,0,0,0,63047
527,-2,0,0,0,63046
129,0,0,16,0,63045
391,0,0,11,0,63044
106,0,0,12,0,63043
460,0,0,16,0,63042
467,0,0,14,0,63041
473,0,0,0,0,63040
484,-3,0,0,0,63039
420,0,0,12,0,63038
460,0,0,14,0,63037
123,0,0,11,0,63036
455,0,0,13,0,63035
444,0,0,16,0,63034
